0.1047,7.9241,0.7311,7.9844,8.759,0.0023,0.0277,0.1109,0.12,0.1142
0.0252,1.2472,0.8829,3.9852,0.7739,1.3943,4.9584,0.5891,0.0818,1.0058
0.6734,8.7325,6.0805,1.7601,4.3529,0.0083,0.0355,0.2616,0.1421,0.1487
0.0237,6.5377,1.2287,4.4484,3.9726,0.1722,0.0789,0.3886,0.1444,0.529
0.1584,8.9569,3.2986,2.3057,7.4689,0.0019,0.0197,0.1695,0.1273,0.1072
0.0411,8.1664,2.262,1.4044,7.1265,0.0023,0.0205,0.0962,0.1117,0.0932
0.9631,8.115,0.0826,8.27,8.5964,0.0191,0.0297,0.2166,0.1216,0.1063
0.6507,5.2435,6.5313,0.0794,7.5478,0.0068,0.0623,0.5044,0.3543,0.1346
0.0489,8.9685,0.2022,5.3379,5.4918,0.0023,0.0364,0.2879,0.1129,0.1073
0.0596,8.6577,1.5026,5.3966,8.7225,0.0046,0.0222,0.1242,0.1128,0.1314
0.1149,8.8707,1.8003,6.0711,5.6484,0.0024,0.0145,0.1934,0.0961,0.1044
1.893,7.9378,7.0377,1.0347,8.6181,0.0015,0.0305,0.2969,0.1356,0.1124
0.0347,7.6416,6.5304,1.1887,7.7245,0.0018,0.0632,0.3606,0.0921,0.1085
0.0329,6.5448,3.4876,1.8009,7.299,0.0031,0.0516,0.1816,0.1438,0.1042
0.2442,8.6762,3.1183,3.375,6.8299,0.0056,0.0501,0.324,0.1,0.1253
0.0277,8.2781,2.9427,6.076,6.979,0.0026,0.0337,0.3147,0.1302,0.1055
0.4053,8.6451,8.0799,0.2926,7.6408,0.0051,0.0194,0.2029,0.1335,0.1248
0.4874,7.804,4.9482,1.5154,8.2283,0.003,0.0265,0.2816,0.1399,0.094
0.2066,3.0384,2.8918,0.509,4.7852,0.0164,0.1331,1.1075,0.5618,0.201
1.7997,7.553,6.7782,0.3261,6.1475,0.0043,0.0227,0.1955,0.0988,0.1157
0.7999,8.4077,0.8534,4.3738,8.8025,0.006,0.0177,0.2437,0.1228,0.0997
0.3356,8.681,1.6093,2.3245,4.6955,0.0058,0.0938,0.9285,0.3977,0.0942
0.0167,5.2263,3.7736,0.0141,6.462,0.0155,0.0567,0.4555,0.2965,0.1376
0.0385,8.5963,4.77,1.8675,7.2383,0.0022,0.0122,0.1489,0.107,0.1033
0.1994,9.0365,0.7485,8.3303,8.5842,0.0063,0.0289,0.1022,0.1076,0.1106
0.0153,8.7044,0.3308,4.3092,7.9604,0.0028,0.0196,0.2028,0.1117,0.0933
0.6576,7.0342,2.4291,6.0534,8.2826,0.0243,0.0703,0.6519,0.3372,0.1215
0.0874,8.1591,3.7158,0.6755,8.3287,0.0032,0.0253,0.216,0.1426,0.0988
0.1307,8.6866,5.6029,2.0152,7.0744,0.0038,0.0468,0.2206,0.1465,0.1084
1.4955,8.0529,1.9489,2.8352,6.8443,0.0027,0.0194,0.0933,0.1006,0.0968
0.0186,9.1814,0.9648,8.1947,8.6711,0.0054,0.0146,0.1867,0.0967,0.1248
0.0228,8.653,1.8692,3.4167,6.2195,0.0025,0.121,0.4331,0.5108,0.0803
1.0777,7.417,1.1053,4.4057,7.2224,0.0092,0.0176,0.1161,0.1139,0.1208
1.1432,6.2425,2.421,4.8205,3.6169,0.133,0.0822,0.4033,0.0828,0.6855
0.0118,8.9986,3.6595,2.4453,8.321,0.0018,0.0228,0.1615,0.1013,0.1082
1.6403,8.7264,0.322,6.7576,3.0842,0.0073,0.0266,0.1498,0.1179,0.1439
0.0123,8.3555,6.2164,0.2922,4.1547,0.0289,0.1242,0.3091,0.2431,0.2628
0.0297,4.3723,1.5842,2.5582,7.2316,0.0036,0.0461,0.3745,0.1332,0.1018
0.0459,8.2899,5.3134,0.6824,7.634,0.0056,0.089,0.4618,0.4186,0.0951
0.7655,7.7582,0.6909,6.8932,8.2674,0.0023,0.0432,0.4605,0.2555,0.1047
0.0768,8.758,0.4141,6.6625,6.3427,0.0142,0.0705,0.5321,0.3254,0.1602
0.1385,8.4189,5.4379,0.0073,8.714,0.0042,0.0486,0.5242,0.2398,0.1018
0.0899,8.8201,3.1028,1.041,8.2138,0.002,0.0332,0.3542,0.1915,0.0954
0.1993,7.9479,7.6791,1.4503,6.4055,0.003,0.0224,0.2515,0.1186,0.1096
0.0408,6.6624,2.8631,4.0479,8.4152,0.0022,0.0187,0.1717,0.1212,0.0954
1.1195,8.2723,4.7958,1.3225,7.9647,0.0026,0.0185,0.0944,0.1036,0.1127
0.0594,8.0498,4.619,1.859,3.5761,0.0119,0.0383,0.3159,0.1901,0.1642
0.0305,8.4182,7.307,0.3841,3.2791,0.0258,0.0322,0.1457,0.1431,0.0953
0.0805,8.9899,1.4627,5.6523,7.9129,0.0028,0.0556,0.2487,0.1966,0.1017
2.651,8.966,2.1102,2.0226,8.5046,0.0025,0.0187,0.1022,0.1066,0.1025
1.8062,8.0387,7.3263,0.6272,7.4344,0.0052,0.0256,0.2423,0.1201,0.1389
0.0171,8.5061,0.3573,7.0965,7.6836,0.0017,0.0189,0.0941,0.1061,0.0942
0.0355,6.4602,2.4087,1.4363,8.2654,0.0247,0.0259,0.134,0.0888,0.2163
0.0395,7.3881,5.8455,0.6015,8.1815,0.0032,0.0429,0.4123,0.1153,0.103
5.525,9.1069,6.1611,1.2637,7.2564,0.002,0.0273,0.1514,0.1225,0.1051
0.1937,8.3484,4.9154,1.4909,8.0369,0.0023,0.0204,0.1157,0.0983,0.0984
1.309,7.8052,1.6225,5.8039,8.7433,0.0021,0.0785,0.2882,0.2816,0.0803
0.1486,8.2191,2.9699,1.9083,4.3503,0.0038,0.0467,0.179,0.122,0.0965
0.1578,8.6875,3.4085,1.8937,5.7455,0.1206,0.2001,0.4335,0.2017,0.9077
0.2529,7.7032,5.7347,0.9945,3.9488,0.0119,0.027,0.1111,0.091,0.1677
0.0483,8.3423,5.0836,0.6747,7.5645,0.0025,0.0953,0.8141,0.4178,0.0974
1.2029,8.4213,1.8675,4.2262,7.1162,0.0029,0.2094,0.6156,0.8975,0.1048
0.0694,6.2531,4.5107,0.752,8.0937,0.0021,0.0307,0.1046,0.1139,0.1046
0.0276,9.2768,0.1179,8.232,7.6006,0.0032,0.0247,0.2243,0.1389,0.1071
2.7801,8.4327,5.9407,2.6834,7.8392,0.0018,0.0123,0.1067,0.0994,0.1079
0.3975,8.6937,7.2677,0.3738,6.4819,0.0085,0.0412,0.3376,0.1525,0.147
0.1885,8.137,1.2046,4.5253,7.8307,0.0077,0.028,0.1562,0.1129,0.113
0.586,7.3105,1.8714,4.1247,6.9952,0.004,0.0338,0.2384,0.1551,0.1151
1.5848,0.7354,1.2197,0.3662,0.7923,5.4737,6.0002,0.6206,0.6127,5.9751
0.1185,8.5492,0.8436,7.2088,8.5274,0.0088,0.0165,0.1112,0.1011,0.1367
0.1245,0.252,0.2481,1.8722,0.2959,5.3198,9.1977,4.2603,5.8257,0.6126
0.8157,8.8324,0.7758,4.8893,8.1515,0.0025,0.0303,0.2597,0.102,0.1211
0.0249,8.2031,1.1042,4.1801,3.06,0.0053,0.098,0.8198,0.7438,0.0755
0.8173,4.4856,4.4142,0.8887,7.7483,0.0112,0.0366,0.3765,0.1318,0.1874
0.5926,7.9862,1.8076,2.0009,8.7203,0.0016,0.0188,0.2387,0.0964,0.1013
0.0138,5.6433,2.0537,2.3505,7.0687,0.0046,0.3628,0.3549,0.6124,0.1359
2.8835,8.0408,3.2908,1.8574,7.4977,0.0031,0.0118,0.1891,0.1066,0.1086
0.2854,5.8671,1.7266,2.1316,8.1256,0.0075,0.0231,0.2454,0.1118,0.099
0.9541,7.5615,1.2573,2.6529,7.6426,0.0024,0.029,0.13,0.0975,0.1137
0.5223,7.0131,1.2533,4.3962,6.7138,0.0072,0.0642,0.6841,0.3001,0.1229
0.0142,8.2715,6.4108,0.3607,7.0253,0.0095,0.019,0.2514,0.0935,0.1128
0.0166,8.7462,7.1283,0.7388,8.638,0.0104,0.0181,0.1343,0.1146,0.1797
0.9608,8.6337,0.425,8.1602,8.7988,0.0027,0.0227,0.2785,0.132,0.102
1.068,6.479,2.8891,1.018,7.5392,0.0091,0.0418,0.3717,0.1088,0.1035
0.1518,8.771,0.5214,6.7259,2.8825,0.0048,0.0234,0.1904,0.1241,0.1131
0.098,8.9244,0.4142,7.2017,8.9331,0.01,0.016,0.1181,0.0984,0.1435
0.4734,8.5403,1.6989,3.2309,7.7931,0.0029,0.0396,0.1871,0.1099,0.1189
0.6759,5.9151,6.5845,0.6231,8.2154,0.0073,0.0332,0.2693,0.1245,0.1334
0.3434,8.8318,0.5192,7.3255,6.5924,0.015,0.0218,0.1744,0.1089,0.1516
0.2492,7.6289,0.8742,6.53,7.5989,0.002,0.041,0.222,0.1598,0.0878
0.5976,8.2194,5.5612,0.2453,1.2995,0.2568,0.0833,0.2425,0.0423,2.0054
0.0161,8.807,0.9512,6.9077,8.2994,0.0018,0.0332,0.2791,0.1158,0.1021
0.0664,8.0512,1.0757,3.7811,5.9044,0.0025,0.0398,0.2666,0.1483,0.1097
0.6656,7.7361,5.4618,1.4135,6.9123,0.0027,0.0393,0.2477,0.1428,0.1107
0.038,8.7659,0.0998,8.2142,8.2799,0.0016,0.0318,0.3634,0.123,0.0985
0.0901,3.5864,6.6901,0.0247,6.7764,0.0081,0.0541,0.5458,0.1661,0.1293
0.0267,8.8916,2.0115,0.9657,7.4083,0.0034,0.0168,0.2108,0.0968,0.0994
0.1198,8.0216,1.1756,7.2773,8.4232,0.002,0.0293,0.2555,0.117,0.0975
0.062,8.3795,1.2753,5.3408,8.2303,0.0018,0.0409,0.1771,0.1059,0.1077
0.3262,7.9345,4.0289,0.872,6.4377,0.0035,0.0268,0.2137,0.0971,0.1086
0.5352,6.7892,3.9196,1.9837,6.4937,0.021,0.0768,0.5024,0.2669,0.1683
0.0495,1.0368,0.6664,1.8515,0.4352,4.7971,8.416,1.8701,1.1164,4.0747
1.0259,8.6977,6.3618,0.9657,8.1763,0.005,0.0257,0.1682,0.1075,0.1098
0.0249,9.0942,0.2821,7.0073,5.8382,0.004,0.0234,0.2552,0.1014,0.1261
0.9857,5.7888,2.3985,3.9548,7.3557,0.0032,0.0252,0.1596,0.1175,0.1209
0.0128,8.8116,0.0138,8.0912,8.7715,0.0055,0.0532,0.512,0.2072,0.0966
0.6417,8.9957,0.0229,8.9156,1.6412,0.0398,0.088,0.4139,0.1769,0.154
0.0355,7.0408,1.2853,2.0513,7.8118,0.0026,0.0222,0.1691,0.1268,0.1105
0.0234,8.5798,0.368,5.43,7.8308,0.0018,0.0432,0.13,0.1492,0.1021
0.0585,5.8712,1.8018,4.8028,7.1037,0.0041,0.0189,0.1788,0.1133,0.1001
0.054,7.4351,3.4495,1.6017,8.056,0.0038,0.0569,0.3509,0.2555,0.099
0.9213,9.2306,0.3199,6.2822,4.7803,0.0186,0.0283,0.3506,0.1333,0.1932
0.5791,8.7133,2.0874,2.8423,8.3346,0.003,0.0352,0.2367,0.1259,0.0935
0.3435,8.8372,0.0556,8.505,7.556,0.0162,0.0705,0.2189,0.2025,0.1927
0.0489,7.858,4.0809,2.9675,7.4068,0.003,0.0965,0.5888,0.1757,0.0928
1.1988,5.1493,5.1106,0.2755,8.1424,0.0053,0.0374,0.1717,0.1352,0.1144
0.0236,8.9235,2.9593,2.0118,8.6676,0.0021,0.0353,0.2076,0.1678,0.1075
0.0851,8.5485,1.2391,0.0356,8.0151,0.0047,0.0232,0.2049,0.0992,0.0942
0.1785,7.1058,0.5213,5.3932,6.6012,0.007,0.0462,0.1036,0.1381,0.1393
0.154,7.3571,2.7315,3.169,5.8549,0.0041,0.0553,0.1333,0.1391,0.1117
2.0663,7.6979,0.0087,3.8208,6.5661,0.0049,0.0217,0.2287,0.127,0.1127
1.4268,8.2477,0.453,7.9969,8.7415,0.004,0.0236,0.2942,0.1252,0.1161
0.3694,8.8876,0.2332,7.809,8.7749,0.0021,0.026,0.1166,0.1205,0.1128
0.629,7.5324,4.0791,3.0052,8.1906,0.0024,0.0217,0.1978,0.1161,0.1029
0.0477,8.6073,2.4276,2.8548,6.4545,0.0047,0.1096,0.5928,0.6484,0.0757
0.1897,7.9392,4.5713,2.3126,7.8973,0.0042,0.0707,0.6621,0.4449,0.1118
0.1116,7.8806,2.497,2.5056,8.543,0.0034,0.026,0.157,0.132,0.1152
0.3566,8.227,4.0294,1.7727,8.5412,0.007,0.0247,0.2763,0.1306,0.1324
0.3684,4.9193,6.6797,0.7791,5.7942,0.0137,0.1811,0.2259,0.1372,0.1686
0.1972,7.9968,6.4353,0.4663,5.9943,0.0065,0.0455,0.4487,0.1317,0.1469
0.1123,7.1975,6.1251,1.9973,0.92,0.0362,0.0529,0.1609,0.1307,0.4089
0.2201,7.6042,1.1229,0.8917,7.4862,0.004,0.1508,0.1758,0.2567,0.1178
0.0412,9.1378,0.4437,6.7519,7.8856,0.0031,0.0268,0.1132,0.097,0.0965
0.0184,7.4192,0.3474,8.2735,8.4095,0.0054,0.0514,0.3247,0.1044,0.1424
0.0292,5.5111,6.8734,0.8299,7.95,0.0032,0.036,0.3171,0.1612,0.1163
0.0231,8.9605,0.8083,5.3516,3.0241,0.0079,0.0116,0.1279,0.09,0.1076
0.0975,8.5986,0.7765,7.7108,8.7423,0.0017,0.032,0.1387,0.1099,0.1051
0.0226,6.2493,4.9834,0.5568,8.3195,0.0107,0.0422,0.3994,0.1575,0.098
1.2559,5.8631,3.6799,0.5848,6.7959,0.0046,0.0566,0.5114,0.3215,0.0833
0.0156,9.0737,0.552,4.7104,8.3638,0.0045,0.0288,0.2443,0.164,0.1058
0.275,8.3436,7.3399,0.023,6.8198,0.0031,0.0233,0.2284,0.1171,0.117
0.0271,8.7917,4.9907,1.6224,8.2062,0.0047,0.1075,0.1088,0.1584,0.121
0.2014,8.4274,2.2747,3.5394,8.3126,0.002,0.0407,0.2164,0.1064,0.0968
1.9773,4.7512,5.7449,0.1415,5.4049,0.0225,0.1434,0.0929,0.0922,0.2328
0.0242,8.3086,4.9008,2.6193,7.7908,0.0489,0.1104,0.7394,0.3627,0.5075
0.0459,8.6896,1.5866,2.1249,8.773,0.003,0.0339,0.1965,0.0948,0.1017
5.5,8.3673,6.1809,1.5167,6.3549,0.0032,0.0511,0.0936,0.1183,0.1102
0.029,7.9812,7.3064,0.0914,8.1667,0.0027,0.0236,0.18,0.1015,0.1263
0.0164,8.7197,3.4036,1.3702,8.1092,0.0022,0.0217,0.206,0.1298,0.1097
0.4859,6.9548,0.4153,7.9145,4.4749,0.0223,0.0508,0.3189,0.151,0.2237
0.017,8.0475,0.1351,4.222,8.2652,0.0652,0.039,0.3835,0.098,0.2592
0.0471,7.9637,0.775,6.1883,8.6962,0.003,0.0162,0.2124,0.1226,0.1109
0.0495,8.4728,1.7584,6.7258,8.4279,0.0084,0.0653,0.1,0.0913,0.1603
0.104,8.9793,0.6071,6.98,8.2129,0.0997,0.1678,0.8371,0.2541,0.2501
0.0294,7.5969,0.8886,6.6419,6.4036,0.1449,0.1416,1.0104,0.6737,0.1308
0.0151,8.991,1.7284,4.307,7.6626,0.0032,0.0405,0.2354,0.1031,0.0965
0.013,8.568,0.6656,5.2768,8.5813,0.0016,0.0349,0.2573,0.1091,0.1099
0.0226,6.4601,2.0022,2.0045,8.1519,0.0026,0.0361,0.3396,0.1688,0.0988
0.0311,8.8561,3.1919,1.8026,8.3625,0.0047,0.0567,0.2074,0.1356,0.1325
0.0128,8.8451,2.2002,5.1039,8.1136,0.0209,0.03,0.1908,0.1208,0.1662
0.0314,8.5457,1.3292,4.505,0.4755,0.0559,0.0228,0.1329,0.1235,0.1494
0.2397,4.3842,6.4533,0.5803,5.5735,0.0079,0.0585,0.4912,0.2961,0.0967
3.3842,7.478,7.1006,0.2211,8.3403,0.0043,0.0235,0.1072,0.0919,0.1005
0.4845,8.1182,1.1845,3.5229,7.6468,0.0035,0.0151,0.184,0.1052,0.1125
0.0404,7.9012,0.8076,5.3483,8.2175,0.0026,0.159,0.6626,0.6903,0.1052
0.0262,8.3341,5.576,1.1393,6.1333,0.0023,0.0289,0.2167,0.1185,0.1139
0.12,9.0083,0.479,7.0157,6.3611,0.0024,0.0368,0.2741,0.1258,0.094
0.704,7.5123,3.636,2.2348,8.006,0.0093,0.0704,0.5481,0.2201,0.1705
0.0788,8.0666,0.7153,7.4137,8.7313,0.0086,0.0306,0.1994,0.1069,0.1438
1.5387,5.3113,5.332,1.0119,6.8961,0.0048,0.0838,0.7613,0.209,0.1296
0.0185,8.032,0.0726,4.3754,7.0372,0.0054,0.1547,0.3275,0.1732,0.1254
0.0238,5.7468,0.7157,6.5144,8.3883,0.0204,0.0351,0.3773,0.1756,0.138
0.0591,8.708,0.6479,6.3133,7.1795,0.0041,0.0194,0.1424,0.0988,0.0924
0.56,8.0904,7.3644,0.5954,8.5192,0.0053,0.0605,0.4619,0.2303,0.1203
1.44,9.0511,1.3134,5.449,8.4028,0.0026,0.0212,0.1883,0.1016,0.1143
0.98,9.2137,1.0864,5.1868,7.8336,0.0039,0.0185,0.1866,0.1206,0.1088
0.5463,7.987,6.664,0.5017,8.2818,0.003,0.0707,0.3664,0.0959,0.1061
0.0947,8.5551,6.0273,2.0166,8.2227,0.0074,0.0902,0.6083,0.4824,0.1008
0.6925,5.3252,6.1637,2.1496,5.1465,0.0051,0.458,0.6011,1.3093,0.0976
0.035,3.3629,1.4269,0.447,3.3097,0.0111,0.0783,0.2331,0.1564,0.1881
0.0231,8.5901,0.5307,5.0157,8.8079,0.0046,0.0227,0.2387,0.1308,0.0994
1.0511,8.2529,6.4109,1.0559,3.6536,0.0039,0.0848,0.1346,0.1007,0.0957
0.1001,8.3338,5.1755,1.6716,4.8246,0.1718,0.2057,1.4745,1.2079,0.4329
0.3906,6.8401,4.3563,2.8901,6.1174,0.0216,0.065,0.5058,0.1429,0.1837
0.0155,7.2168,1.0844,3.9826,7.7945,0.0241,0.105,0.8655,0.4164,0.1334
0.0443,6.5444,1.7626,2.5015,3.575,0.0073,0.1002,0.8198,0.4033,0.0841
0.4953,8.6677,1.0813,4.4267,8.6642,0.0086,0.0308,0.1447,0.131,0.1364
0.1824,8.5737,0.2417,7.4745,1.5585,0.0135,0.0424,0.232,0.1554,0.1099
0.0452,0.3472,0.7354,0.3919,0.6431,6.2782,5.3142,0.3493,0.2767,7.3681
0.1024,8.5053,2.8595,4.2951,1.8956,0.0159,0.0582,0.209,0.1395,0.2296
0.189,8.5243,4.8781,1.7056,8.5354,0.0022,0.0352,0.1933,0.1095,0.1074
0.111,2.9532,3.6784,1.9031,4.8288,0.0112,0.0891,0.4833,0.3482,0.1293
5.3786,9.3093,0.2235,8.4565,7.1062,0.0031,0.013,0.1127,0.1004,0.118
0.1861,8.9628,4.026,2.1596,8.1362,0.0018,0.0195,0.2375,0.1069,0.1038
0.0306,7.2708,2.104,5.7248,8.6229,0.0041,0.031,0.3369,0.1001,0.127
0.0715,8.58,1.4678,1.7662,8.148,0.0161,0.0923,0.4082,0.294,0.1259
0.8565,7.7885,5.5002,1.3784,6.8555,0.2719,0.1393,0.7169,0.1569,0.251
0.2301,8.6292,5.1874,2.0461,8.0618,0.013,0.0303,0.2942,0.1204,0.1733
0.0436,8.4454,0.6297,4.6761,7.1595,0.0021,0.0306,0.2532,0.1214,0.0999
0.0974,6.9524,6.5004,0.7342,8.514,0.0065,0.0544,0.0984,0.1198,0.1181
0.0217,8.4957,0.131,8.0415,7.5274,0.0295,0.0905,0.3231,0.2971,0.2221
2.271,8.9024,1.0637,8.3333,2.3881,0.0057,0.0224,0.1743,0.1066,0.1469
0.0231,8.5609,2.3136,3.5185,8.0774,0.0035,0.0189,0.2527,0.1235,0.1228
0.0792,8.8686,1.2121,3.9584,5.7298,0.0035,0.0405,0.1703,0.1242,0.1101
0.1484,7.3763,1.7928,3.0715,8.6146,0.0427,0.0666,0.5517,0.3504,0.1986
0.3624,7.462,4.2463,1.5601,8.1976,0.0073,0.0529,0.1578,0.0999,0.1284
1.2208,6.1294,5.8656,1.4272,3.8105,0.0052,0.0368,0.3073,0.1952,0.1296
0.0614,9.1199,0.8256,8.2472,6.2907,0.0021,0.0337,0.3778,0.1486,0.1132
0.4527,8.6005,6.9567,0.5551,6.5352,0.0084,0.0329,0.3318,0.1295,0.1577
0.0354,4.8494,4.0917,1.5763,5.4764,0.0083,0.0284,0.3371,0.1225,0.1348
0.2176,8.8942,0.8906,5.6932,7.9721,0.0015,0.0488,0.3834,0.2147,0.1052
2.1071,8.2952,5.8976,0.5006,1.6104,0.0131,0.0561,0.3468,0.2787,0.0999
0.369,8.7415,5.6718,0.1669,7.2023,0.0016,0.0459,0.2007,0.1599,0.1046
0.1019,8.7496,2.0136,0.609,7.9654,0.0373,0.0302,0.1835,0.0972,0.2194
0.0464,8.8423,2.8911,4.0865,8.6987,0.0049,0.0385,0.4096,0.173,0.1154
0.076,8.8947,4.1006,2.9871,6.2989,0.0042,0.0559,0.1022,0.1091,0.1077
0.0292,7.5647,3.1849,0.4775,8.6443,0.0018,0.0516,0.2471,0.1123,0.0952
0.6724,7.4618,7.6905,0.6815,8.1199,0.0113,0.0716,0.3445,0.2048,0.1401
0.0896,8.5997,8.0587,0.0227,7.6249,0.0031,0.0174,0.1223,0.1016,0.108
0.0585,8.5641,8.1317,0.0744,4.5852,0.0037,0.0191,0.2184,0.1199,0.1223
0.4196,8.0674,0.7229,2.6367,8.7175,0.0052,0.022,0.118,0.0894,0.1225
1.2289,8.1301,3.9093,3.9288,8.5993,0.0071,0.0413,0.3873,0.2063,0.1059
1.0874,8.0924,0.7657,7.1775,6.5033,0.0683,0.0587,0.4226,0.2251,0.1494
0.0178,8.1307,2.9179,3.8069,2.1085,0.0109,0.0313,0.2538,0.1435,0.1718
0.0179,7.7074,3.7885,1.3602,7.4173,0.0028,0.0197,0.0997,0.1051,0.094
0.0527,3.7892,7.3373,0.9485,7.0929,0.0044,0.093,0.4139,0.2934,0.1137
1.127,8.2892,3.2664,1.7035,8.7614,0.0108,0.0264,0.2959,0.1029,0.1454
0.2702,7.3178,1.7664,5.3774,7.9661,0.0046,0.0301,0.3754,0.1914,0.1196
0.0576,8.1799,7.9302,0.0432,7.4699,0.0032,0.0486,0.3051,0.2015,0.119
0.0231,7.4752,0.088,8.3714,6.7655,0.0301,0.048,0.465,0.2688,0.3368
0.7946,8.5807,0.7544,6.3866,8.4179,0.0015,0.0374,0.2551,0.14,0.0946
0.9381,7.6334,4.6086,0.3658,5.0492,0.0107,0.091,0.449,0.1582,0.1261
1.074,7.4909,2.915,1.6027,4.255,0.0034,0.0451,0.4228,0.1682,0.1135
0.6139,8.7846,1.9038,3.7406,6.4984,0.1126,0.0651,0.181,0.1371,0.4991
1.7225,8.4076,6.2314,0.5373,8.1581,0.0025,0.0678,0.3536,0.2087,0.103
5.1933,8.2732,7.1109,0.0452,7.828,0.002,0.0441,0.1458,0.1292,0.0983
0.0229,7.9252,0.077,8.4626,4.5725,0.0106,0.0417,0.2865,0.135,0.1239
0.0399,7.1365,4.7819,0.5329,6.6763,0.0657,0.1708,0.9697,0.067,0.4379
2.2678,7.0758,6.3417,0.6892,5.6722,0.0073,0.067,0.2546,0.1229,0.1341
0.4322,7.237,0.8161,2.3641,7.491,0.0038,0.0633,0.2904,0.1169,0.0962
0.7508,7.2732,7.3053,0.3149,7.952,0.0279,0.0876,0.1297,0.1548,0.11
0.1208,8.8011,3.3879,2.0076,4.9603,0.0026,0.0279,0.1991,0.0994,0.1084
0.076,8.2848,5.6992,0.6507,5.9367,0.0042,0.0418,0.177,0.1413,0.1363
0.0123,8.0686,4.1653,3.8081,8.2034,0.0356,0.0657,0.2315,0.1966,0.4281
0.745,8.5555,8.7754,0.0138,7.0508,0.0039,0.0234,0.23,0.1145,0.1273
0.0517,8.4108,8.3889,0.0383,7.7262,0.0032,0.0524,0.2339,0.1598,0.0956
0.0524,8.7099,8.443,0.0349,7.9138,0.003,0.0995,0.2771,0.1706,0.1127
3.6738,7.7597,5.2806,0.302,8.4888,0.2709,0.1582,0.2441,0.06,1.9853
0.0276,8.7702,0.5955,6.4456,6.1702,0.0044,0.059,0.5674,0.386,0.0894
0.6038,8.7976,0.3095,7.0068,4.7884,0.0079,0.1034,0.4409,0.1909,0.1062
0.0129,8.2228,2.7638,2.6754,8.1093,0.0032,0.0521,0.3977,0.155,0.1276
3.0403,4.8838,3.9398,0.8255,7.4558,0.0036,0.0914,0.4964,0.1586,0.1085
0.752,7.5262,5.1271,0.6791,7.8117,0.0066,0.0428,0.3592,0.1343,0.1048
0.8517,4.5715,1.8884,2.3363,4.8506,0.025,0.1049,0.5254,0.2067,0.2665
1.2056,7.5413,3.7753,2.8475,6.7605,0.0066,0.209,0.6753,0.3211,0.0891
0.1218,7.6202,6.4566,0.6037,6.5695,0.0034,0.0457,0.2741,0.1298,0.1139
0.0914,8.0552,0.1707,6.4616,6.915,0.005,0.0788,0.6127,0.4638,0.1415
0.3533,7.7053,0.7389,6.2733,8.0277,0.0058,0.1277,0.3419,0.2413,0.1286
0.0321,8.6648,1.1655,6.195,6.9578,0.0036,0.0161,0.1771,0.1001,0.1109
0.0375,8.6191,0.2946,3.4807,5.6965,0.0114,0.0399,0.2039,0.1417,0.1456
1.0149,8.6918,1.4141,7.3777,6.9729,0.0939,0.072,0.2154,0.0977,0.8367
0.0709,8.6194,1.495,2.3868,8.3203,0.0028,0.1206,0.6054,0.5872,0.074
0.5238,7.2613,3.0117,2.2674,5.4001,0.0234,0.1258,0.7914,0.5531,0.2103
0.0147,8.0862,0.0742,8.0496,6.3614,0.0182,0.0325,0.2298,0.082,0.1978
1.7378,5.9014,0.3828,6.7584,7.2245,0.0035,0.078,0.536,0.3776,0.0963
0.2412,8.3847,7.8416,0.7955,7.3407,0.0018,0.0497,0.2533,0.1694,0.1053
0.2417,8.4747,8.038,0.5135,7.8132,0.0024,0.0625,0.4925,0.2821,0.0913
0.6657,8.6088,1.7661,3.3247,8.0926,0.0047,0.0241,0.2011,0.1168,0.0978
0.5551,6.8236,4.8005,0.1074,5.3749,0.0044,0.0402,0.2648,0.1036,0.1332
0.0238,6.5185,0.0938,7.758,7.8758,0.0025,0.0576,0.577,0.3574,0.0812
1.2993,8.7218,8.5166,0.0446,5.2017,0.0027,0.0396,0.2295,0.1579,0.1175
0.0632,8.4552,1.4848,2.8927,4.9842,0.0047,0.0441,0.3247,0.2303,0.0984
0.0654,7.9457,0.8886,3.6838,8.3759,0.0021,0.0332,0.1428,0.0972,0.0946
0.0262,8.4043,6.8488,0.5809,8.4376,0.0112,0.0397,0.2763,0.1433,0.1104
0.4031,8.809,4.9355,0.6935,8.5643,0.0089,0.0442,0.2848,0.1638,0.1783
0.0357,6.7153,7.8509,0.2354,4.4381,0.0051,0.0844,0.25,0.0936,0.1384
2.1243,9.0952,0.634,6.5793,8.4624,0.0048,0.0478,0.1341,0.1025,0.1281
0.5519,7.6219,7.1174,1.7557,4.0848,0.0033,0.0827,0.1448,0.1831,0.0999
0.0705,8.2153,0.1852,8.4307,5.2039,0.0064,0.3778,0.9139,2.3839,0.0565
0.0274,8.471,2.7626,3.1246,7.2452,0.0023,0.0466,0.4813,0.1999,0.1028
0.013,8.3677,6.1397,0.6728,7.423,0.0085,0.0274,0.2948,0.11,0.1576
0.6697,7.1542,2.0947,2.5607,7.9033,0.0182,0.1165,0.9861,0.5748,0.1914
0.0086,7.3335,0.2479,6.0131,5.361,0.1284,0.7265,3.0346,1.0496,0.8237
0.0147,7.5618,1.3704,4.0507,1.3244,0.017,0.3352,1.0798,1.8132,0.2279
0.1519,7.2269,5.3584,0.8496,8.1471,0.0032,0.0608,0.5612,0.3419,0.106
